recommendation_id,member_id,product_id,recommendation_date,recommendation_score,recommendation_reason,member_health_score,credit_utilization_at_time,payment_reliability_at_time,recommendation_status,expires_at
2692,1474,13,2025-06-12,100,Recommended based on stable income,100,0.5,75.0,declined,2025-08-29
2693,1475,33,2025-06-24,100,Recommended based on high income,100,0.6344,76.92,declined,2025-08-30
2694,1475,34,2025-06-23,100,Recommended based on high income,100,0.6344,76.92,pending,2025-10-13
2695,1476,12,2025-06-17,100,"Recommended based on good credit score, high income",100,0.4,75.0,accepted,2025-08-08
2696,1476,45,2025-06-23,91,"Recommended based on good credit score, high income",100,0.4,75.0,declined,2025-08-24
2697,1477,12,2025-06-30,91,"Recommended based on stable income, low credit utilization",100,0.1,66.67,pending,2025-08-07
2698,1478,45,2025-06-12,100,"Recommended based on good credit score, high income",100,0.35,80.0,declined,2025-08-09
2699,1479,25,2025-07-10,92,"Recommended based on good credit score, stable income",100,0.1,87.5,declined,2025-08-06
2700,1480,47,2025-06-09,100,"Recommended based on excellent credit score, high income",100,0.3,94.44,accepted,2025-10-02
2701,1480,34,2025-06-05,100,"Recommended based on excellent credit score, high income",100,0.3,94.44,expired,2025-08-24
2702,1480,37,2025-06-04,100,"Recommended based on excellent credit score, high income",100,0.3,94.44,pending,2025-09-26
2703,1481,49,2025-06-02,100,"Recommended based on excellent credit score, high income",100,0.3412,93.33,accepted,2025-09-14
2704,1482,37,2025-05-30,100,Recommended based on high income,100,0.3748,75.0,pending,2025-10-13
2705,1483,12,2025-06-05,91,"Recommended based on stable income, low credit utilization",100,0.1,66.67,expired,2025-07-24
2706,1483,37,2025-06-22,88,"Recommended based on stable income, low credit utilization",100,0.1,66.67,declined,2025-07-21
2707,1483,28,2025-06-13,100,"Recommended based on stable income, low credit utilization",100,0.1,66.67,accepted,2025-10-02
2708,1484,21,2025-06-05,87,Recommended based on low credit utilization,100,0.1,60.0,declined,2025-07-27
2709,1484,3,2025-06-19,100,Recommended based on low credit utilization,100,0.1,60.0,declined,2025-09-20
2710,1485,6,2025-07-03,100,"Recommended based on excellent credit score, high income",100,0.0,100.0,declined,2025-08-26
2711,1485,3,2025-06-02,100,"Recommended based on excellent credit score, high income",100,0.0,100.0,pending,2025-07-29
2712,1486,42,2025-07-04,100,"Recommended based on good credit score, high income",100,0.4792,92.86,pending,2025-10-10
2713,1486,29,2025-06-26,95,"Recommended based on good credit score, high income",100,0.4792,92.86,pending,2025-09-30
2714,1487,3,2025-06-14,100,Recommended based on low credit utilization,100,0.1,25.0,declined,2025-10-11
2715,1488,50,2025-06-27,100,"Recommended based on good credit score, stable income",100,0.1498,81.25,pending,2025-09-26
2716,1488,15,2025-06-24,97,"Recommended based on good credit score, stable income",100,0.1498,81.25,declined,2025-09-11
2717,1488,3,2025-07-01,100,"Recommended based on good credit score, stable income",100,0.1498,81.25,expired,2025-09-08
2718,1489,12,2025-06-10,100,"Recommended based on good credit score, low credit utilization",100,0.2139,84.62,expired,2025-08-04
2719,1490,26,2025-07-04,99,"Recommended based on good credit score, high income",100,0.3419,81.82,declined,2025-10-09
2720,1491,7,2025-06-18,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,pending,2025-10-12
2721,1491,30,2025-06-14,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,accepted,2025-07-18
2722,1492,21,2025-07-03,100,Standard recommendation,100,0.5,75.0,accepted,2025-08-26
2723,1493,3,2025-06-25,100,Standard recommendation,100,0.3,85.71,pending,2025-09-30
2724,1493,5,2025-06-23,96,Standard recommendation,100,0.3,85.71,declined,2025-07-20
2725,1493,13,2025-06-24,100,Standard recommendation,100,0.3,85.71,declined,2025-09-24
2726,1494,41,2025-05-19,100,"Recommended based on excellent credit score, high income",100,0.1591,81.25,accepted,2025-08-05
2727,1495,37,2025-07-14,100,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,accepted,2025-08-17
2728,1495,30,2025-05-21,97,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,pending,2025-09-17
2729,1496,42,2025-06-26,100,"Recommended based on stable income, excellent payment history",100,0.7333,91.67,pending,2025-09-22
2730,1496,5,2025-06-09,100,"Recommended based on stable income, excellent payment history",100,0.7333,91.67,pending,2025-09-09
2731,1497,11,2025-06-20,76,"Recommended based on good credit score, high income",100,0.3,87.5,declined,2025-09-09
2732,1497,48,2025-07-05,98,"Recommended based on good credit score, high income",100,0.3,87.5,pending,2025-08-31
2733,1498,11,2025-05-25,93,"Recommended based on excellent credit score, high income",100,0.1537,100.0,accepted,2025-08-30
2734,1499,8,2025-05-19,100,"Recommended based on good credit score, low credit utilization",100,0.0,100.0,declined,2025-09-09
2735,1500,38,2025-06-09,97,"Recommended based on good credit score, stable income",100,0.1,80.0,pending,2025-10-08
2736,1500,31,2025-05-22,85,"Recommended based on good credit score, stable income",100,0.1,80.0,declined,2025-08-30
2737,1501,48,2025-07-12,100,"Recommended based on good credit score, stable income",100,0.1,100.0,declined,2025-08-22
2738,1501,25,2025-06-17,100,"Recommended based on good credit score, stable income",100,0.1,100.0,accepted,2025-08-19
2739,1502,13,2025-06-21,89,Recommended based on low credit utilization,100,0.1,37.5,pending,2025-10-10
2740,1503,13,2025-06-11,100,Recommended based on low credit utilization,100,0.1,50.0,declined,2025-07-26
2741,1504,3,2025-05-24,100,Recommended based on high income,100,0.5464,84.62,declined,2025-08-09
2742,1505,15,2025-07-01,84,"Recommended based on stable income, low credit utilization",100,0.2306,54.55,accepted,2025-09-04
2743,1505,13,2025-06-09,100,"Recommended based on stable income, low credit utilization",100,0.2306,54.55,declined,2025-07-19
2744,1506,8,2025-07-03,100,"Recommended based on excellent credit score, stable income",100,0.1,100.0,expired,2025-09-13
2745,1506,33,2025-06-27,100,"Recommended based on excellent credit score, stable income",100,0.1,100.0,declined,2025-08-27
2746,1507,5,2025-07-08,100,"Recommended based on stable income, excellent payment history",100,0.3,90.91,accepted,2025-09-19
2747,1507,9,2025-07-04,86,"Recommended based on stable income, excellent payment history",100,0.3,90.91,accepted,2025-10-11
2748,1508,30,2025-06-12,87,Recommended based on stable income,100,0.8,87.5,pending,2025-08-23
2749,1509,37,2025-06-25,100,"Recommended based on good credit score, high income",100,0.3,85.71,pending,2025-08-03
2750,1509,15,2025-05-19,100,"Recommended based on good credit score, high income",100,0.3,85.71,pending,2025-10-04
2751,1510,43,2025-05-19,70,Recommended based on high income,100,0.5,75.0,declined,2025-09-10
2752,1511,13,2025-06-29,100,Recommended based on low credit utilization,100,0.1,83.33,pending,2025-09-21
2753,1512,18,2025-05-19,100,"Recommended based on good credit score, high income",100,0.2984,76.92,declined,2025-08-22
2754,1513,27,2025-06-28,90,"Recommended based on high income, excellent payment history",100,0.6113,92.86,accepted,2025-08-17
2755,1514,14,2025-06-24,97,"Recommended based on good credit score, high income",100,0.2692,76.47,declined,2025-08-28
2756,1514,49,2025-06-12,88,"Recommended based on good credit score, high income",100,0.2692,76.47,declined,2025-10-08
2757,1515,3,2025-06-05,100,"Recommended based on good credit score, high income",100,0.6748,85.71,pending,2025-08-09
2758,1515,42,2025-06-13,100,"Recommended based on good credit score, high income",100,0.6748,85.71,declined,2025-07-17
2759,1515,29,2025-06-28,100,"Recommended based on good credit score, high income",100,0.6748,85.71,pending,2025-09-26
2760,1515,5,2025-06-09,100,"Recommended based on good credit score, high income",100,0.6748,85.71,pending,2025-09-18
2761,1516,32,2025-05-18,85,"Recommended based on excellent credit score, stable income",100,0.1,100.0,accepted,2025-08-01
2762,1516,48,2025-06-30,100,"Recommended based on excellent credit score, stable income",100,0.1,100.0,declined,2025-07-25
2763,1516,13,2025-06-12,100,"Recommended based on excellent credit score, stable income",100,0.1,100.0,accepted,2025-08-31
2764,1517,5,2025-07-06,100,Standard recommendation,100,0.3,80.0,declined,2025-08-02
2765,1517,21,2025-06-11,100,Standard recommendation,100,0.3,80.0,accepted,2025-07-19
2766,1518,10,2025-05-23,100,"Recommended based on good credit score, stable income",100,0.286,91.67,accepted,2025-10-13
2767,1519,42,2025-06-08,100,"Recommended based on excellent credit score, high income",100,0.4241,83.33,pending,2025-07-23
2768,1520,38,2025-07-12,100,"Recommended based on good credit score, high income",100,0.134,75.0,declined,2025-09-04
2769,1521,21,2025-06-27,100,"Recommended based on excellent credit score, high income",100,0.1467,88.89,pending,2025-08-23
2770,1522,21,2025-06-14,100,"Recommended based on stable income, low credit utilization",100,0.1227,60.0,declined,2025-09-26
2771,1522,8,2025-06-12,90,"Recommended based on stable income, low credit utilization",100,0.1227,60.0,accepted,2025-08-12
2772,1522,10,2025-05-28,85,"Recommended based on stable income, low credit utilization",100,0.1227,60.0,pending,2025-09-28
2773,1523,3,2025-07-03,100,Standard recommendation,100,0.8,80.0,declined,2025-10-02
2774,1524,50,2025-06-05,100,"Recommended based on excellent credit score, stable income",100,0.1,100.0,accepted,2025-08-25
2775,1525,20,2025-06-25,100,"Recommended based on excellent credit score, low credit utilization",100,0.0,100.0,pending,2025-09-04
2776,1525,8,2025-05-17,100,"Recommended based on excellent credit score, low credit utilization",100,0.0,100.0,pending,2025-07-24
2777,1525,25,2025-06-30,93,"Recommended based on excellent credit score, low credit utilization",100,0.0,100.0,pending,2025-08-23
2778,1526,13,2025-06-13,100,"Recommended based on excellent credit score, stable income",100,0.1174,100.0,declined,2025-08-29
2779,1527,43,2025-06-03,100,"Recommended based on excellent credit score, stable income",100,0.1,100.0,pending,2025-08-13
2780,1528,44,2025-05-31,100,"Recommended based on good credit score, stable income",100,0.3,100.0,declined,2025-07-17
2781,1529,34,2025-06-30,100,"Recommended based on excellent credit score, high income",100,0.2062,83.33,pending,2025-07-17
2782,1530,19,2025-07-15,87,Recommended based on high income,100,0.4104,66.67,accepted,2025-07-17
2783,1531,5,2025-06-30,100,Recommended based on stable income,100,0.3,71.43,accepted,2025-07-26
2784,1531,39,2025-06-20,90,Recommended based on stable income,100,0.3,71.43,pending,2025-08-08
2785,1531,28,2025-05-18,100,Recommended based on stable income,100,0.3,71.43,pending,2025-09-18
2786,1532,19,2025-05-28,100,"Recommended based on excellent credit score, high income",100,0.1959,87.5,accepted,2025-08-12
2787,1532,17,2025-07-01,96,"Recommended based on excellent credit score, high income",100,0.1959,87.5,expired,2025-09-16
2788,1532,8,2025-07-05,100,"Recommended based on excellent credit score, high income",100,0.1959,87.5,pending,2025-09-11
2789,1533,3,2025-05-23,100,Standard recommendation,100,0.3,50.0,accepted,2025-10-05
2790,1534,8,2025-05-22,100,"Recommended based on good credit score, stable income",100,0.1,85.71,pending,2025-07-31
2791,1534,42,2025-07-01,100,"Recommended based on good credit score, stable income",100,0.1,85.71,pending,2025-09-04
2792,1534,21,2025-07-03,100,"Recommended based on good credit score, stable income",100,0.1,85.71,pending,2025-08-03
2793,1535,15,2025-07-05,100,"Recommended based on excellent credit score, high income",100,0.0457,93.33,pending,2025-07-28
2794,1535,5,2025-06-08,100,"Recommended based on excellent credit score, high income",100,0.0457,93.33,pending,2025-09-01
2795,1536,3,2025-06-30,100,Standard recommendation,100,0.3,87.5,accepted,2025-10-12
2796,1536,13,2025-05-31,100,Standard recommendation,100,0.3,87.5,declined,2025-08-02
2797,1536,5,2025-06-09,100,Standard recommendation,100,0.3,87.5,pending,2025-10-12
2798,1537,20,2025-05-19,100,"Recommended based on excellent credit score, high income",100,0.4509,100.0,declined,2025-07-27
2799,1538,42,2025-07-06,97,"Recommended based on good credit score, stable income",100,0.1,100.0,pending,2025-09-19
2800,1538,30,2025-05-20,100,"Recommended based on good credit score, stable income",100,0.1,100.0,pending,2025-07-30
2801,1539,5,2025-05-27,100,Recommended based on stable income,100,0.5,71.43,accepted,2025-08-21
2802,1539,13,2025-06-12,100,Recommended based on stable income,100,0.5,71.43,pending,2025-09-16
2803,1539,3,2025-05-30,100,Recommended based on stable income,100,0.5,71.43,expired,2025-09-14
2804,1539,10,2025-07-14,100,Recommended based on stable income,100,0.5,71.43,declined,2025-10-04
2805,1540,42,2025-05-24,100,"Recommended based on excellent credit score, high income",100,0.2991,95.83,pending,2025-07-23
2806,1540,29,2025-06-11,100,"Recommended based on excellent credit score, high income",100,0.2991,95.83,declined,2025-09-27
2807,1540,19,2025-05-27,100,"Recommended based on excellent credit score, high income",100,0.2991,95.83,pending,2025-10-07
2808,1541,3,2025-05-17,100,Standard recommendation,100,0.3,33.33,declined,2025-07-28
2809,1542,44,2025-07-12,100,"Recommended based on stable income, low credit utilization",100,0.1,66.67,pending,2025-08-04
2810,1543,13,2025-06-22,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,accepted,2025-07-20
2811,1543,8,2025-06-01,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,accepted,2025-10-08
2812,1544,21,2025-06-11,100,Recommended based on stable income,100,0.5,75.0,declined,2025-09-09
2813,1545,28,2025-06-25,100,"Recommended based on good credit score, stable income",100,0.3,80.0,pending,2025-08-11
2814,1545,12,2025-07-03,100,"Recommended based on good credit score, stable income",100,0.3,80.0,declined,2025-07-23
2815,1545,35,2025-07-08,96,"Recommended based on good credit score, stable income",100,0.3,80.0,pending,2025-07-27
2816,1546,28,2025-07-02,100,Recommended based on high income,100,0.3,71.43,declined,2025-10-09
2817,1546,39,2025-06-15,100,Recommended based on high income,100,0.3,71.43,pending,2025-08-19
2818,1546,30,2025-06-21,100,Recommended based on high income,100,0.3,71.43,pending,2025-09-21
2819,1547,48,2025-05-21,93,"Recommended based on good credit score, stable income",100,0.3,100.0,pending,2025-09-16
2820,1547,21,2025-06-19,100,"Recommended based on good credit score, stable income",100,0.3,100.0,accepted,2025-09-15
2821,1548,45,2025-06-13,100,"Recommended based on excellent credit score, high income",100,0.0,100.0,declined,2025-07-22
2822,1548,6,2025-06-20,100,"Recommended based on excellent credit score, high income",100,0.0,100.0,accepted,2025-07-28
2823,1548,35,2025-07-09,100,"Recommended based on excellent credit score, high income",100,0.0,100.0,pending,2025-10-12
2824,1548,38,2025-06-16,100,"Recommended based on excellent credit score, high income",100,0.0,100.0,pending,2025-08-11
2825,1549,20,2025-06-15,100,"Recommended based on excellent credit score, high income",100,0.3,100.0,pending,2025-08-08
2826,1550,13,2025-06-03,100,Recommended based on low credit utilization,100,0.206,77.78,pending,2025-09-14
2827,1550,21,2025-06-04,100,Recommended based on low credit utilization,100,0.206,77.78,accepted,2025-07-21
2828,1551,19,2025-06-25,100,"Recommended based on excellent credit score, high income",100,0.4913,100.0,pending,2025-08-19
2829,1551,18,2025-06-25,95,"Recommended based on excellent credit score, high income",100,0.4913,100.0,accepted,2025-08-04
2830,1551,3,2025-06-13,100,"Recommended based on excellent credit score, high income",100,0.4913,100.0,pending,2025-08-09
2831,1552,43,2025-06-23,81,"Recommended based on good credit score, high income",100,0.8,100.0,expired,2025-09-30
2832,1552,26,2025-05-20,96,"Recommended based on good credit score, high income",100,0.8,100.0,pending,2025-08-20
2833,1552,37,2025-06-26,100,"Recommended based on good credit score, high income",100,0.8,100.0,accepted,2025-09-28
2834,1553,30,2025-06-23,99,"Recommended based on good credit score, stable income",100,0.1,85.71,pending,2025-10-05
2835,1554,30,2025-05-20,100,"Recommended based on excellent credit score, stable income",100,0.2857,86.67,accepted,2025-09-01
2836,1554,31,2025-05-21,100,"Recommended based on excellent credit score, stable income",100,0.2857,86.67,pending,2025-09-22
2837,1555,14,2025-06-05,94,"Recommended based on good credit score, high income",100,0.5,80.0,declined,2025-07-31
2838,1556,33,2025-05-29,100,"Recommended based on excellent credit score, high income",100,0.0,100.0,accepted,2025-09-21
2839,1556,46,2025-06-28,100,"Recommended based on excellent credit score, high income",100,0.0,100.0,pending,2025-08-28
2840,1556,6,2025-06-24,100,"Recommended based on excellent credit score, high income",100,0.0,100.0,accepted,2025-09-11
2841,1557,5,2025-06-03,100,"Recommended based on good credit score, high income",100,0.3807,81.25,accepted,2025-07-16
2842,1558,12,2025-06-18,100,Recommended based on high income,100,0.4771,62.5,pending,2025-09-13
2843,1559,13,2025-06-11,94,Standard recommendation,100,0.3,42.86,pending,2025-09-18
2844,1560,3,2025-06-20,97,Standard recommendation,100,0.5,33.33,accepted,2025-07-18
2845,1561,5,2025-05-17,100,Recommended based on stable income,100,0.4114,68.75,pending,2025-08-13
2846,1562,13,2025-06-08,100,Recommended based on low credit utilization,100,0.1,66.67,declined,2025-10-01
2847,1562,3,2025-06-20,100,Recommended based on low credit utilization,100,0.1,66.67,declined,2025-09-21
2848,1562,39,2025-06-10,83,Recommended based on low credit utilization,100,0.1,66.67,pending,2025-08-30
2849,1563,3,2025-06-21,100,Recommended based on excellent payment history,100,0.5313,92.86,expired,2025-08-11
2850,1563,37,2025-06-12,100,Recommended based on excellent payment history,100,0.5313,92.86,expired,2025-09-09
2851,1563,30,2025-06-12,83,Recommended based on excellent payment history,100,0.5313,92.86,pending,2025-09-25
2852,1564,37,2025-07-07,100,"Recommended based on excellent credit score, stable income",100,0.3333,100.0,declined,2025-09-27
2853,1564,16,2025-06-03,94,"Recommended based on excellent credit score, stable income",100,0.3333,100.0,pending,2025-09-08
2854,1565,10,2025-05-18,99,Recommended based on low credit utilization,100,0.0,42.86,expired,2025-09-08
2855,1565,3,2025-06-08,100,Recommended based on low credit utilization,100,0.0,42.86,pending,2025-09-19
2856,1565,12,2025-06-12,100,Recommended based on low credit utilization,100,0.0,42.86,accepted,2025-07-29
2857,1565,30,2025-05-29,91,Recommended based on low credit utilization,100,0.0,42.86,pending,2025-09-24
2858,1566,8,2025-06-23,99,"Recommended based on good credit score, low credit utilization",100,0.0,83.33,pending,2025-07-18
2859,1566,3,2025-07-05,100,"Recommended based on good credit score, low credit utilization",100,0.0,83.33,pending,2025-08-15
2860,1566,42,2025-06-22,90,"Recommended based on good credit score, low credit utilization",100,0.0,83.33,pending,2025-10-09
2861,1567,39,2025-06-27,100,"Recommended based on good credit score, stable income",100,0.3,87.5,accepted,2025-07-21
2862,1567,13,2025-05-21,100,"Recommended based on good credit score, stable income",100,0.3,87.5,accepted,2025-08-04
2863,1568,3,2025-06-08,100,Standard recommendation,100,0.5,75.0,pending,2025-08-20
2864,1569,39,2025-05-22,95,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,expired,2025-09-05
2865,1570,37,2025-05-22,89,"Recommended based on stable income, low credit utilization",100,0.2173,63.64,accepted,2025-09-17
2866,1571,5,2025-06-23,98,Standard recommendation,100,0.3,75.0,pending,2025-10-11
2867,1572,16,2025-07-07,88,"Recommended based on excellent credit score, stable income",100,0.5,100.0,pending,2025-07-17
2868,1572,48,2025-05-26,100,"Recommended based on excellent credit score, stable income",100,0.5,100.0,expired,2025-08-13
2869,1573,12,2025-05-31,100,"Recommended based on high income, excellent payment history",100,0.95,100.0,pending,2025-10-01
2870,1574,45,2025-07-01,100,"Recommended based on excellent credit score, high income",100,0.2339,91.3,declined,2025-08-05
2871,1574,10,2025-06-26,100,"Recommended based on excellent credit score, high income",100,0.2339,91.3,accepted,2025-07-17
2872,1575,12,2025-06-24,100,"Recommended based on good credit score, stable income",100,0.3,88.89,accepted,2025-08-08
2873,1575,45,2025-06-29,100,"Recommended based on good credit score, stable income",100,0.3,88.89,pending,2025-10-05
2874,1575,9,2025-07-15,100,"Recommended based on good credit score, stable income",100,0.3,88.89,pending,2025-10-07
2875,1576,3,2025-06-25,100,Standard recommendation,100,0.3,50.0,accepted,2025-08-13
2876,1577,46,2025-06-27,100,"Recommended based on good credit score, high income",100,0.1187,84.62,pending,2025-08-23
2877,1577,39,2025-07-14,100,"Recommended based on good credit score, high income",100,0.1187,84.62,declined,2025-09-18
2878,1578,27,2025-06-02,92,"Recommended based on good credit score, stable income",100,0.2719,81.82,pending,2025-09-15
2879,1578,49,2025-05-21,100,"Recommended based on good credit score, stable income",100,0.2719,81.82,accepted,2025-08-31
2880,1579,7,2025-07-12,100,"Recommended based on excellent credit score, high income",100,0.2373,100.0,declined,2025-10-06
2881,1579,23,2025-06-28,100,"Recommended based on excellent credit score, high income",100,0.2373,100.0,pending,2025-08-15
2882,1580,39,2025-06-30,91,"Recommended based on good credit score, stable income",100,0.1,100.0,accepted,2025-10-10
2883,1580,9,2025-05-28,96,"Recommended based on good credit score, stable income",100,0.1,100.0,declined,2025-09-16
2884,1581,13,2025-05-21,100,Recommended based on stable income,100,0.5213,70.0,pending,2025-08-08
2885,1581,3,2025-06-14,100,Recommended based on stable income,100,0.5213,70.0,accepted,2025-08-01
2886,1582,34,2025-07-11,100,"Recommended based on excellent credit score, high income",100,0.5,100.0,accepted,2025-08-30
2887,1582,14,2025-06-29,100,"Recommended based on excellent credit score, high income",100,0.5,100.0,declined,2025-08-01
2888,1582,10,2025-05-30,100,"Recommended based on excellent credit score, high income",100,0.5,100.0,pending,2025-07-21
2889,1583,37,2025-05-25,100,"Recommended based on stable income, low credit utilization",100,0.2987,73.33,pending,2025-10-08
2890,1584,21,2025-05-30,100,"Recommended based on excellent credit score, stable income",100,0.1,100.0,accepted,2025-09-08
2891,1584,44,2025-05-17,100,"Recommended based on excellent credit score, stable income",100,0.1,100.0,accepted,2025-09-13
2892,1585,3,2025-07-12,94,Standard recommendation,100,0.3,50.0,pending,2025-09-28
2893,1586,49,2025-07-08,100,"Recommended based on excellent credit score, high income",100,0.4855,95.45,pending,2025-09-27
2894,1586,5,2025-05-21,100,"Recommended based on excellent credit score, high income",100,0.4855,95.45,pending,2025-09-11
2895,1587,37,2025-06-14,100,"Recommended based on good credit score, high income",100,0.5,77.78,declined,2025-07-22
2896,1588,36,2025-06-21,99,"Recommended based on excellent credit score, stable income",100,0.1,100.0,pending,2025-10-11
2897,1589,21,2025-05-28,99,"Recommended based on stable income, low credit utilization",100,0.1,60.0,declined,2025-07-27
2898,1589,28,2025-06-08,74,"Recommended based on stable income, low credit utilization",100,0.1,60.0,pending,2025-10-10
2899,1590,28,2025-05-30,100,"Recommended based on good credit score, stable income",100,0.1156,85.71,declined,2025-09-14
2900,1591,3,2025-07-02,89,Standard recommendation,100,0.3,66.67,declined,2025-08-22
2901,1592,23,2025-07-05,99,"Recommended based on excellent credit score, high income",100,0.1,93.75,pending,2025-09-08
2902,1593,39,2025-07-13,83,"Recommended based on stable income, low credit utilization",100,0.1,62.5,expired,2025-08-08
2903,1593,21,2025-06-04,97,"Recommended based on stable income, low credit utilization",100,0.1,62.5,declined,2025-09-21
2904,1594,3,2025-06-07,100,Recommended based on low credit utilization,100,0,85.0,pending,2025-08-09
2905,1594,13,2025-07-11,100,Recommended based on low credit utilization,100,0,85.0,pending,2025-10-01
2906,1595,46,2025-06-01,100,"Recommended based on excellent credit score, high income",100,0.137,91.3,pending,2025-07-30
2907,1596,37,2025-06-01,90,Recommended based on low credit utilization,100,0.1,33.33,pending,2025-09-06
2908,1596,13,2025-05-18,87,Recommended based on low credit utilization,100,0.1,33.33,accepted,2025-09-15
2909,1596,3,2025-06-23,100,Recommended based on low credit utilization,100,0.1,33.33,declined,2025-08-30
2910,1597,18,2025-05-30,99,"Recommended based on good credit score, high income",100,0.6173,100.0,pending,2025-08-29
2911,1597,27,2025-06-27,87,"Recommended based on good credit score, high income",100,0.6173,100.0,accepted,2025-08-10
2912,1597,5,2025-05-25,100,"Recommended based on good credit score, high income",100,0.6173,100.0,pending,2025-09-09
2913,1598,8,2025-07-11,100,"Recommended based on good credit score, stable income",100,0.0,80.0,pending,2025-07-22
2914,1598,9,2025-05-21,90,"Recommended based on good credit score, stable income",100,0.0,80.0,expired,2025-10-01
2915,1598,7,2025-07-07,100,"Recommended based on good credit score, stable income",100,0.0,80.0,accepted,2025-09-24
2916,1599,13,2025-07-10,100,Recommended based on low credit utilization,100,0.1915,50.0,declined,2025-09-14
2917,1600,37,2025-06-08,100,"Recommended based on good credit score, excellent payment history",100,0.4245,100.0,declined,2025-09-16
2918,1601,3,2025-06-03,100,Recommended based on stable income,100,0.8,60.0,declined,2025-08-29
2919,1602,13,2025-07-14,90,Standard recommendation,100,0.3,25.0,declined,2025-09-13
2920,1602,3,2025-07-06,100,Standard recommendation,100,0.3,25.0,pending,2025-08-10
2921,1603,3,2025-06-03,100,"Recommended based on good credit score, stable income",100,0.3264,85.0,pending,2025-07-22
2922,1604,10,2025-07-13,100,Recommended based on stable income,100,0.3222,80.0,declined,2025-07-21
2923,1604,3,2025-06-09,100,Recommended based on stable income,100,0.3222,80.0,pending,2025-10-10
2924,1604,39,2025-06-14,100,Recommended based on stable income,100,0.3222,80.0,pending,2025-09-09
2925,1604,15,2025-05-21,81,Recommended based on stable income,100,0.3222,80.0,expired,2025-08-02
2926,1605,3,2025-06-18,100,Recommended based on low credit utilization,100,0.1,71.43,pending,2025-09-24
2927,1606,29,2025-07-11,87,"Recommended based on good credit score, high income",100,0.4668,83.33,pending,2025-09-29
2928,1607,3,2025-06-21,100,Standard recommendation,100,0.3,75.0,declined,2025-07-18
2929,1608,34,2025-06-23,100,"Recommended based on stable income, excellent payment history",100,0.6577,92.31,accepted,2025-08-30
2930,1608,27,2025-05-29,100,"Recommended based on stable income, excellent payment history",100,0.6577,92.31,expired,2025-09-14
2931,1608,29,2025-06-17,96,"Recommended based on stable income, excellent payment history",100,0.6577,92.31,expired,2025-09-19
2932,1609,49,2025-06-10,100,"Recommended based on good credit score, high income",100,0.4249,100.0,declined,2025-09-08
2933,1610,2,2025-06-28,96,"Recommended based on good credit score, high income",100,0.0645,75.0,declined,2025-08-14
2934,1610,19,2025-07-14,100,"Recommended based on good credit score, high income",100,0.0645,75.0,accepted,2025-09-07
2935,1611,37,2025-06-20,100,Recommended based on high income,100,0.5995,66.67,pending,2025-07-27
2936,1611,3,2025-06-09,100,Recommended based on high income,100,0.5995,66.67,pending,2025-09-10
2937,1611,13,2025-06-19,100,Recommended based on high income,100,0.5995,66.67,pending,2025-10-01
2938,1612,5,2025-06-10,100,"Recommended based on excellent credit score, high income",100,0.3125,87.5,pending,2025-08-21
2939,1612,27,2025-06-16,100,"Recommended based on excellent credit score, high income",100,0.3125,87.5,accepted,2025-08-23
2940,1612,29,2025-06-24,96,"Recommended based on excellent credit score, high income",100,0.3125,87.5,accepted,2025-08-09
2941,1612,3,2025-06-16,100,"Recommended based on excellent credit score, high income",100,0.3125,87.5,accepted,2025-09-13
2942,1613,37,2025-07-14,100,Recommended based on stable income,100,0.3,85.71,pending,2025-08-09
2943,1614,39,2025-06-06,100,"Recommended based on good credit score, stable income",100,0.238,85.71,pending,2025-08-05
2944,1614,46,2025-07-04,100,"Recommended based on good credit score, stable income",100,0.238,85.71,pending,2025-08-02
2945,1615,34,2025-06-17,97,"Recommended based on excellent credit score, high income",100,0.3501,95.45,declined,2025-08-11
2946,1615,14,2025-06-05,100,"Recommended based on excellent credit score, high income",100,0.3501,95.45,declined,2025-09-30
2947,1615,31,2025-07-09,100,"Recommended based on excellent credit score, high income",100,0.3501,95.45,pending,2025-09-26
2948,1616,46,2025-05-27,100,"Recommended based on good credit score, stable income",100,0.267,91.67,pending,2025-09-24
2949,1616,8,2025-07-06,100,"Recommended based on good credit score, stable income",100,0.267,91.67,declined,2025-09-21
2950,1616,13,2025-06-20,100,"Recommended based on good credit score, stable income",100,0.267,91.67,accepted,2025-08-03
2951,1617,44,2025-05-20,100,"Recommended based on excellent credit score, high income",100,0.1381,83.33,accepted,2025-08-05
2952,1617,38,2025-07-03,100,"Recommended based on excellent credit score, high income",100,0.1381,83.33,accepted,2025-09-10
2953,1618,18,2025-05-23,95,Recommended based on high income,100,0.5736,69.23,pending,2025-09-05
2954,1618,29,2025-06-24,93,Recommended based on high income,100,0.5736,69.23,pending,2025-07-22
2955,1619,19,2025-05-24,98,"Recommended based on good credit score, stable income",100,0.131,90.91,accepted,2025-08-08
2956,1620,37,2025-06-07,100,"Recommended based on stable income, low credit utilization",100,0.1,62.5,pending,2025-09-08
