recommendation_id,member_id,product_id,recommendation_date,recommendation_score,recommendation_reason,member_health_score,credit_utilization_at_time,payment_reliability_at_time,recommendation_status,expires_at
2736,1495,32,2025-06-03,92,"Recommended based on good credit score, stable income",100,0.3,85.71,declined,2025-09-13
2737,1496,3,2025-07-21,100,Recommended based on low credit utilization,100,0,85.0,pending,2025-10-04
2738,1497,3,2025-07-16,91,Recommended based on low credit utilization,100,0.1,28.57,accepted,2025-09-16
2739,1498,12,2025-07-11,85,Recommended based on stable income,100,0.5,66.67,declined,2025-10-12
2740,1499,5,2025-06-11,100,"Recommended based on good credit score, stable income",100,0.5,100.0,expired,2025-08-25
2741,1499,44,2025-07-12,86,"Recommended based on good credit score, stable income",100,0.5,100.0,accepted,2025-10-19
2742,1500,3,2025-07-30,100,Standard recommendation,100,0.3,75.0,declined,2025-09-30
2743,1501,13,2025-06-29,98,Standard recommendation,100,0.3,75.0,pending,2025-10-30
2744,1501,34,2025-06-06,98,Standard recommendation,100,0.3,75.0,declined,2025-10-05
2745,1501,28,2025-06-10,91,Standard recommendation,100,0.3,75.0,accepted,2025-09-11
2746,1502,48,2025-06-17,100,"Recommended based on good credit score, stable income",100,0.2,83.33,expired,2025-09-07
2747,1503,28,2025-08-01,98,Recommended based on low credit utilization,100,0.067,66.67,declined,2025-10-14
2748,1504,3,2025-07-26,100,Recommended based on stable income,100,0.3,50.0,declined,2025-10-14
2749,1504,23,2025-06-22,95,Recommended based on stable income,100,0.3,50.0,expired,2025-08-18
2750,1505,47,2025-06-23,96,Standard recommendation,100,0.3,60.0,accepted,2025-09-10
2751,1505,3,2025-07-27,100,Standard recommendation,100,0.3,60.0,declined,2025-09-10
2752,1506,5,2025-07-15,100,"Recommended based on good credit score, high income",100,0.4568,92.86,declined,2025-10-13
2753,1506,13,2025-06-07,100,"Recommended based on good credit score, high income",100,0.4568,92.86,pending,2025-10-26
2754,1507,6,2025-06-30,87,"Recommended based on good credit score, high income",100,0.4887,92.86,accepted,2025-09-06
2755,1507,34,2025-06-25,100,"Recommended based on good credit score, high income",100,0.4887,92.86,pending,2025-09-06
2756,1508,50,2025-06-29,100,"Recommended based on good credit score, low credit utilization",100,0.1,87.5,pending,2025-08-26
2757,1508,13,2025-06-17,100,"Recommended based on good credit score, low credit utilization",100,0.1,87.5,expired,2025-08-26
2758,1509,30,2025-07-18,100,"Recommended based on excellent credit score, high income",100,0.4333,100.0,pending,2025-09-05
2759,1509,29,2025-06-28,100,"Recommended based on excellent credit score, high income",100,0.4333,100.0,accepted,2025-09-26
2760,1510,16,2025-08-01,97,"Recommended based on excellent credit score, high income",100,0.2279,100.0,pending,2025-08-19
2761,1511,50,2025-06-14,100,"Recommended based on stable income, low credit utilization",100,0.1,66.67,expired,2025-08-20
2762,1512,30,2025-07-11,100,"Recommended based on excellent credit score, high income",100,0.3693,80.95,declined,2025-08-05
2763,1512,26,2025-07-28,100,"Recommended based on excellent credit score, high income",100,0.3693,80.95,accepted,2025-09-16
2764,1512,24,2025-06-30,100,"Recommended based on excellent credit score, high income",100,0.3693,80.95,pending,2025-09-23
2765,1513,13,2025-08-01,100,"Recommended based on good credit score, high income",100,0.5,83.33,pending,2025-10-28
2766,1513,2,2025-06-27,100,"Recommended based on good credit score, high income",100,0.5,83.33,pending,2025-10-21
2767,1514,47,2025-06-22,100,Standard recommendation,100,0.3,75.0,expired,2025-09-20
2768,1514,13,2025-07-26,100,Standard recommendation,100,0.3,75.0,declined,2025-10-28
2769,1515,47,2025-06-04,100,Standard recommendation,100,0.5,83.33,declined,2025-09-07
2770,1515,13,2025-07-29,100,Standard recommendation,100,0.5,83.33,pending,2025-08-22
2771,1515,50,2025-07-12,90,Standard recommendation,100,0.5,83.33,expired,2025-10-18
2772,1516,23,2025-07-28,86,Standard recommendation,100,0.8,80.0,declined,2025-08-08
2773,1516,15,2025-06-20,70,Standard recommendation,100,0.8,80.0,pending,2025-08-24
2774,1517,2,2025-06-18,95,"Recommended based on good credit score, high income",100,0.1,71.43,pending,2025-08-15
2775,1518,47,2025-07-24,85,Standard recommendation,100,0.3,57.14,pending,2025-10-23
2776,1519,12,2025-06-14,100,"Recommended based on excellent credit score, high income",100,0.1618,100.0,accepted,2025-08-23
2777,1519,22,2025-06-25,100,"Recommended based on excellent credit score, high income",100,0.1618,100.0,pending,2025-09-24
2778,1520,27,2025-06-06,100,"Recommended based on good credit score, high income",100,0.5643,90.91,pending,2025-09-18
2779,1520,10,2025-06-26,100,"Recommended based on good credit score, high income",100,0.5643,90.91,pending,2025-09-24
2780,1520,13,2025-07-21,100,"Recommended based on good credit score, high income",100,0.5643,90.91,expired,2025-08-09
2781,1521,3,2025-07-21,100,Recommended based on low credit utilization,100,0.1,83.33,accepted,2025-10-23
2782,1521,5,2025-07-20,100,Recommended based on low credit utilization,100,0.1,83.33,pending,2025-09-27
2783,1522,23,2025-06-20,97,Recommended based on stable income,100,0.3,33.33,accepted,2025-08-30
2784,1523,44,2025-07-25,100,"Recommended based on good credit score, stable income",100,0.1,100.0,accepted,2025-09-21
2785,1523,27,2025-07-26,100,"Recommended based on good credit score, stable income",100,0.1,100.0,accepted,2025-10-18
2786,1524,5,2025-06-20,100,"Recommended based on excellent credit score, high income",100,0.5,90.91,declined,2025-09-28
2787,1524,26,2025-06-17,100,"Recommended based on excellent credit score, high income",100,0.5,90.91,accepted,2025-08-29
2788,1525,28,2025-06-12,100,"Recommended based on good credit score, stable income",100,0.5,90.0,accepted,2025-09-30
2789,1525,26,2025-07-25,91,"Recommended based on good credit score, stable income",100,0.5,90.0,declined,2025-10-30
2790,1526,50,2025-06-06,100,"Recommended based on good credit score, high income",100,0.374,83.33,declined,2025-09-28
2791,1526,2,2025-07-21,100,"Recommended based on good credit score, high income",100,0.374,83.33,declined,2025-09-01
2792,1527,34,2025-06-20,100,"Recommended based on excellent credit score, high income",100,0.0185,94.74,declined,2025-10-26
2793,1528,7,2025-07-10,85,Standard recommendation,100,0.5,85.71,accepted,2025-10-16
2794,1528,8,2025-07-26,100,Standard recommendation,100,0.5,85.71,pending,2025-10-13
2795,1529,40,2025-06-22,100,"Recommended based on good credit score, stable income",100,0.1966,75.0,declined,2025-10-27
2796,1529,13,2025-06-13,100,"Recommended based on good credit score, stable income",100,0.1966,75.0,pending,2025-09-23
2797,1529,12,2025-07-16,100,"Recommended based on good credit score, stable income",100,0.1966,75.0,accepted,2025-10-22
2798,1530,31,2025-07-24,100,"Recommended based on excellent credit score, high income",100,0.3,92.31,accepted,2025-08-12
2799,1530,49,2025-07-29,100,"Recommended based on excellent credit score, high income",100,0.3,92.31,declined,2025-08-21
2800,1531,45,2025-07-20,79,"Recommended based on good credit score, high income",100,0.3,71.43,pending,2025-09-12
2801,1532,13,2025-07-10,86,Recommended based on low credit utilization,100,0,85.0,pending,2025-10-24
2802,1532,3,2025-07-09,96,Recommended based on low credit utilization,100,0,85.0,expired,2025-08-23
2803,1533,47,2025-06-22,100,"Recommended based on stable income, excellent payment history",100,0.8,100.0,pending,2025-08-24
2804,1534,23,2025-06-17,100,"Recommended based on excellent credit score, high income",100,0.1848,92.86,pending,2025-10-27
2805,1535,38,2025-07-08,82,"Recommended based on good credit score, high income",100,0.5,83.33,pending,2025-08-11
2806,1536,45,2025-06-16,100,"Recommended based on excellent credit score, high income",100,0.1,93.33,declined,2025-09-07
2807,1536,24,2025-06-17,97,"Recommended based on excellent credit score, high income",100,0.1,93.33,accepted,2025-09-26
2808,1536,3,2025-07-14,100,"Recommended based on excellent credit score, high income",100,0.1,93.33,pending,2025-10-21
2809,1536,28,2025-07-27,100,"Recommended based on excellent credit score, high income",100,0.1,93.33,pending,2025-08-12
2810,1537,23,2025-06-26,99,Recommended based on low credit utilization,100,0.1,57.14,accepted,2025-10-03
2811,1538,47,2025-07-26,87,Standard recommendation,100,0.4091,35.71,expired,2025-08-10
2812,1538,3,2025-06-13,100,Standard recommendation,100,0.4091,35.71,pending,2025-08-22
2813,1539,27,2025-06-08,100,"Recommended based on excellent credit score, high income",100,0.201,90.91,expired,2025-08-13
2814,1539,44,2025-07-22,100,"Recommended based on excellent credit score, high income",100,0.201,90.91,declined,2025-08-28
2815,1540,35,2025-07-16,84,"Recommended based on good credit score, high income",100,0.3,85.71,pending,2025-09-30
2816,1541,31,2025-07-04,100,Recommended based on stable income,100,0.5054,76.92,accepted,2025-10-23
2817,1541,45,2025-07-20,74,Recommended based on stable income,100,0.5054,76.92,expired,2025-08-19
2818,1541,30,2025-07-30,96,Recommended based on stable income,100,0.5054,76.92,pending,2025-10-06
2819,1542,27,2025-07-23,73,Standard recommendation,100,0.536,66.67,pending,2025-08-20
2820,1543,7,2025-07-21,95,"Recommended based on stable income, low credit utilization",100,0.2956,85.71,expired,2025-08-24
2821,1544,26,2025-06-29,90,Standard recommendation,100,0.3835,76.92,declined,2025-08-29
2822,1545,10,2025-07-04,100,"Recommended based on good credit score, excellent payment history",100,0.4434,100.0,declined,2025-09-02
2823,1545,47,2025-06-17,100,"Recommended based on good credit score, excellent payment history",100,0.4434,100.0,declined,2025-10-15
2824,1546,8,2025-06-25,100,"Recommended based on excellent credit score, stable income",100,0.0285,90.0,declined,2025-10-08
2825,1546,29,2025-06-21,81,"Recommended based on excellent credit score, stable income",100,0.0285,90.0,expired,2025-08-09
2826,1546,26,2025-07-05,89,"Recommended based on excellent credit score, stable income",100,0.0285,90.0,declined,2025-10-08
2827,1547,28,2025-07-30,80,Standard recommendation,100,0.4016,60.0,pending,2025-09-01
2828,1548,28,2025-06-23,95,Recommended based on high income,100,0.5563,75.0,accepted,2025-09-16
2829,1549,6,2025-07-06,82,"Recommended based on good credit score, stable income",100,0.3707,92.31,accepted,2025-09-19
2830,1550,23,2025-07-20,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,expired,2025-10-22
2831,1551,24,2025-06-08,96,"Recommended based on excellent credit score, high income",100,0.1,100.0,accepted,2025-10-26
2832,1551,8,2025-06-30,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,expired,2025-09-11
2833,1552,13,2025-06-16,100,"Recommended based on high income, low credit utilization",100,0.2476,78.57,pending,2025-10-13
2834,1552,9,2025-07-08,100,"Recommended based on high income, low credit utilization",100,0.2476,78.57,pending,2025-09-01
2835,1553,3,2025-06-26,100,Recommended based on low credit utilization,100,0.1541,55.56,accepted,2025-08-09
2836,1553,47,2025-07-12,84,Recommended based on low credit utilization,100,0.1541,55.56,expired,2025-10-10
2837,1554,26,2025-07-13,83,Recommended based on stable income,100,0.3,60.0,pending,2025-09-06
2838,1555,47,2025-07-29,100,"Recommended based on good credit score, excellent payment history",100,0.5,100.0,pending,2025-10-22
2839,1556,28,2025-07-03,100,"Recommended based on stable income, low credit utilization",100,0.1,57.14,accepted,2025-10-23
2840,1556,23,2025-06-27,98,"Recommended based on stable income, low credit utilization",100,0.1,57.14,accepted,2025-08-05
2841,1557,3,2025-07-23,100,"Recommended based on excellent credit score, high income",100,0.0312,81.82,accepted,2025-10-03
2842,1557,26,2025-07-10,100,"Recommended based on excellent credit score, high income",100,0.0312,81.82,pending,2025-08-22
2843,1558,44,2025-07-28,100,"Recommended based on good credit score, high income",100,0.2571,85.71,pending,2025-08-23
2844,1558,47,2025-06-27,100,"Recommended based on good credit score, high income",100,0.2571,85.71,accepted,2025-09-15
2845,1558,5,2025-06-07,100,"Recommended based on good credit score, high income",100,0.2571,85.71,accepted,2025-10-27
2846,1559,47,2025-06-29,100,Standard recommendation,100,0.3,85.71,declined,2025-09-13
2847,1560,20,2025-07-25,86,"Recommended based on high income, low credit utilization",100,0.2371,75.0,accepted,2025-09-19
2848,1560,27,2025-07-30,100,"Recommended based on high income, low credit utilization",100,0.2371,75.0,accepted,2025-09-08
2849,1560,3,2025-07-04,100,"Recommended based on high income, low credit utilization",100,0.2371,75.0,expired,2025-10-11
2850,1560,23,2025-06-30,100,"Recommended based on high income, low credit utilization",100,0.2371,75.0,declined,2025-08-14
2851,1561,7,2025-06-13,100,"Recommended based on excellent credit score, stable income",100,0.1713,87.5,pending,2025-08-05
2852,1561,28,2025-06-14,100,"Recommended based on excellent credit score, stable income",100,0.1713,87.5,pending,2025-10-10
2853,1561,42,2025-06-18,100,"Recommended based on excellent credit score, stable income",100,0.1713,87.5,pending,2025-10-20
2854,1561,10,2025-06-10,100,"Recommended based on excellent credit score, stable income",100,0.1713,87.5,accepted,2025-08-07
2855,1562,47,2025-07-04,100,"Recommended based on excellent credit score, high income",100,0.2735,100.0,accepted,2025-08-03
2856,1563,28,2025-07-18,100,"Recommended based on good credit score, stable income",100,0.1,87.5,expired,2025-09-16
2857,1564,12,2025-08-01,100,Recommended based on stable income,100,0.5012,88.89,expired,2025-10-15
2858,1564,3,2025-07-13,100,Recommended based on stable income,100,0.5012,88.89,declined,2025-09-29
2859,1565,3,2025-06-11,100,"Recommended based on good credit score, stable income",100,0.3815,84.62,pending,2025-08-21
2860,1565,28,2025-06-16,100,"Recommended based on good credit score, stable income",100,0.3815,84.62,pending,2025-10-04
2861,1566,48,2025-06-27,100,Recommended based on high income,100,0.4227,72.73,pending,2025-08-24
2862,1566,31,2025-06-30,100,Recommended based on high income,100,0.4227,72.73,pending,2025-09-24
2863,1567,44,2025-06-23,100,"Recommended based on good credit score, stable income",100,0.3,80.0,pending,2025-09-23
2864,1568,3,2025-07-13,100,"Recommended based on excellent credit score, high income",100,0.3,95.24,pending,2025-08-28
2865,1568,30,2025-07-17,100,"Recommended based on excellent credit score, high income",100,0.3,95.24,pending,2025-08-04
2866,1568,49,2025-06-15,100,"Recommended based on excellent credit score, high income",100,0.3,95.24,pending,2025-08-05
2867,1569,16,2025-06-13,100,"Recommended based on excellent credit score, high income",100,0.4163,95.83,accepted,2025-10-14
2868,1569,22,2025-07-24,100,"Recommended based on excellent credit score, high income",100,0.4163,95.83,pending,2025-08-17
2869,1570,47,2025-06-10,96,Standard recommendation,100,0.5,33.33,accepted,2025-08-04
2870,1570,3,2025-07-24,100,Standard recommendation,100,0.5,33.33,accepted,2025-08-12
2871,1571,48,2025-06-29,99,"Recommended based on stable income, low credit utilization",100,0.2253,80.0,pending,2025-10-11
2872,1571,40,2025-06-17,90,"Recommended based on stable income, low credit utilization",100,0.2253,80.0,declined,2025-09-07
2873,1572,28,2025-07-11,100,"Recommended based on stable income, low credit utilization",100,0.1,75.0,pending,2025-09-19
2874,1572,47,2025-07-16,100,"Recommended based on stable income, low credit utilization",100,0.1,75.0,accepted,2025-09-26
2875,1572,48,2025-06-27,86,"Recommended based on stable income, low credit utilization",100,0.1,75.0,declined,2025-10-08
2876,1573,3,2025-06-28,100,Recommended based on low credit utilization,100,0.0,66.67,pending,2025-09-24
2877,1574,12,2025-06-16,98,Recommended based on high income,100,0.3,66.67,accepted,2025-08-15
2878,1575,27,2025-07-25,100,"Recommended based on good credit score, stable income",100,0.2267,80.0,declined,2025-10-21
2879,1575,12,2025-06-10,100,"Recommended based on good credit score, stable income",100,0.2267,80.0,pending,2025-08-25
2880,1576,34,2025-06-26,77,Recommended based on low credit utilization,100,0.1756,61.54,declined,2025-09-07
2881,1577,13,2025-06-28,89,Recommended based on low credit utilization,100,0.184,66.67,declined,2025-08-04
2882,1577,3,2025-07-07,100,Recommended based on low credit utilization,100,0.184,66.67,expired,2025-09-25
2883,1578,33,2025-06-06,100,"Recommended based on good credit score, high income",100,0.5254,93.33,accepted,2025-08-02
2884,1578,22,2025-06-04,92,"Recommended based on good credit score, high income",100,0.5254,93.33,pending,2025-10-17
2885,1578,28,2025-07-11,100,"Recommended based on good credit score, high income",100,0.5254,93.33,pending,2025-09-04
2886,1579,24,2025-07-30,84,Standard recommendation,100,0.7881,66.67,pending,2025-09-26
2887,1580,23,2025-07-28,100,Recommended based on excellent payment history,100,0.8,100.0,accepted,2025-10-09
2888,1580,27,2025-07-12,70,Recommended based on excellent payment history,100,0.8,100.0,accepted,2025-09-29
2889,1580,8,2025-07-13,100,Recommended based on excellent payment history,100,0.8,100.0,accepted,2025-08-07
2890,1581,47,2025-06-07,100,"Recommended based on stable income, low credit utilization",100,0.1,75.0,pending,2025-08-20
2891,1581,23,2025-07-14,100,"Recommended based on stable income, low credit utilization",100,0.1,75.0,pending,2025-10-26
2892,1581,5,2025-07-09,100,"Recommended based on stable income, low credit utilization",100,0.1,75.0,accepted,2025-09-13
2893,1582,18,2025-07-31,91,"Recommended based on stable income, low credit utilization",100,0.22,66.67,accepted,2025-08-17
2894,1582,47,2025-07-23,100,"Recommended based on stable income, low credit utilization",100,0.22,66.67,accepted,2025-09-05
2895,1583,40,2025-06-19,100,"Recommended based on high income, low credit utilization",100,0.2685,72.73,pending,2025-08-14
2896,1583,10,2025-07-15,100,"Recommended based on high income, low credit utilization",100,0.2685,72.73,expired,2025-10-15
2897,1583,13,2025-07-21,100,"Recommended based on high income, low credit utilization",100,0.2685,72.73,declined,2025-08-12
2898,1584,3,2025-07-14,100,Recommended based on low credit utilization,100,0.1,50.0,pending,2025-08-19
2899,1584,13,2025-07-20,100,Recommended based on low credit utilization,100,0.1,50.0,pending,2025-10-20
2900,1584,47,2025-07-17,98,Recommended based on low credit utilization,100,0.1,50.0,pending,2025-09-17
2901,1585,27,2025-06-20,100,"Recommended based on excellent credit score, stable income",100,0.3,100.0,accepted,2025-08-28
2902,1585,48,2025-07-08,100,"Recommended based on excellent credit score, stable income",100,0.3,100.0,accepted,2025-10-05
2903,1586,3,2025-07-05,100,Recommended based on low credit utilization,100,0.1,60.0,accepted,2025-08-03
2904,1587,12,2025-07-05,100,"Recommended based on excellent credit score, low credit utilization",100,0.0298,100.0,pending,2025-09-02
2905,1587,5,2025-06-27,100,"Recommended based on excellent credit score, low credit utilization",100,0.0298,100.0,pending,2025-10-22
2906,1588,17,2025-07-10,100,"Recommended based on excellent credit score, high income",100,0.2338,85.71,pending,2025-08-19
2907,1589,28,2025-06-11,100,"Recommended based on good credit score, high income",100,0.5967,85.71,pending,2025-10-18
2908,1590,3,2025-06-23,100,Standard recommendation,100,0.3,83.33,pending,2025-09-17
2909,1590,13,2025-06-09,81,Standard recommendation,100,0.3,83.33,expired,2025-09-20
2910,1591,28,2025-06-13,94,Standard recommendation,100,0.5,62.5,accepted,2025-10-28
2911,1592,30,2025-07-07,100,"Recommended based on good credit score, high income",100,0.1,83.33,expired,2025-10-13
2912,1593,10,2025-06-06,99,"Recommended based on good credit score, low credit utilization",100,0.0396,90.0,expired,2025-09-03
2913,1593,13,2025-06-06,100,"Recommended based on good credit score, low credit utilization",100,0.0396,90.0,pending,2025-08-30
2914,1593,50,2025-06-03,100,"Recommended based on good credit score, low credit utilization",100,0.0396,90.0,declined,2025-09-21
2915,1594,10,2025-07-12,76,Recommended based on low credit utilization,100,0.1,71.43,declined,2025-10-18
2916,1594,23,2025-06-23,88,Recommended based on low credit utilization,100,0.1,71.43,declined,2025-08-18
2917,1595,34,2025-06-13,100,"Recommended based on excellent credit score, high income",100,0.2689,100.0,accepted,2025-10-08
2918,1595,21,2025-08-01,100,"Recommended based on excellent credit score, high income",100,0.2689,100.0,pending,2025-09-08
2919,1596,22,2025-07-24,86,Standard recommendation,100,0.95,80.0,expired,2025-08-21
2920,1596,3,2025-07-07,96,Standard recommendation,100,0.95,80.0,expired,2025-09-26
2921,1597,3,2025-07-07,100,Standard recommendation,100,0.95,75.0,pending,2025-10-18
2922,1598,12,2025-07-26,100,"Recommended based on excellent credit score, stable income",100,0.0,100.0,declined,2025-08-06
2923,1599,26,2025-07-10,75,Recommended based on stable income,100,0.3862,50.0,accepted,2025-09-03
2924,1599,16,2025-07-23,93,Recommended based on stable income,100,0.3862,50.0,accepted,2025-09-18
2925,1600,3,2025-06-21,100,Recommended based on low credit utilization,100,0.1,66.67,accepted,2025-08-24
2926,1601,13,2025-07-27,100,Standard recommendation,100,0.3,62.5,declined,2025-09-21
2927,1601,3,2025-07-22,100,Standard recommendation,100,0.3,62.5,pending,2025-08-02
2928,1602,8,2025-07-19,100,Recommended based on excellent payment history,100,0.3435,91.67,declined,2025-08-29
2929,1602,27,2025-07-01,95,Recommended based on excellent payment history,100,0.3435,91.67,pending,2025-09-15
2930,1603,29,2025-06-23,84,"Recommended based on excellent credit score, high income",100,0.1,100.0,accepted,2025-09-10
2931,1603,3,2025-06-11,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,pending,2025-09-01
2932,1603,48,2025-07-15,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,declined,2025-08-16
2933,1604,13,2025-07-17,89,Recommended based on stable income,100,0.3,75.0,accepted,2025-10-08
2934,1604,34,2025-07-25,86,Recommended based on stable income,100,0.3,75.0,pending,2025-08-23
2935,1604,28,2025-06-10,100,Recommended based on stable income,100,0.3,75.0,pending,2025-09-03
2936,1604,23,2025-06-20,94,Recommended based on stable income,100,0.3,75.0,pending,2025-09-21
2937,1605,5,2025-06-04,100,Recommended based on low credit utilization,100,0,85.0,pending,2025-10-19
2938,1606,3,2025-07-31,97,Recommended based on low credit utilization,100,0.1,75.0,pending,2025-10-06
2939,1607,2,2025-06-27,100,"Recommended based on good credit score, low credit utilization",100,0.1,85.71,accepted,2025-08-19
2940,1607,3,2025-07-14,100,"Recommended based on good credit score, low credit utilization",100,0.1,85.71,declined,2025-09-27
2941,1608,23,2025-07-28,100,"Recommended based on good credit score, high income",100,0.2639,75.0,declined,2025-10-28
2942,1608,24,2025-07-20,95,"Recommended based on good credit score, high income",100,0.2639,75.0,expired,2025-08-31
2943,1608,27,2025-07-13,100,"Recommended based on good credit score, high income",100,0.2639,75.0,pending,2025-10-24
2944,1609,5,2025-07-15,100,Recommended based on stable income,100,0.3492,78.57,pending,2025-09-11
2945,1609,13,2025-08-01,100,Recommended based on stable income,100,0.3492,78.57,pending,2025-08-17
2946,1610,12,2025-07-16,89,Recommended based on stable income,100,0.3,71.43,pending,2025-09-14
2947,1610,48,2025-07-21,90,Recommended based on stable income,100,0.3,71.43,accepted,2025-10-04
2948,1611,31,2025-07-20,98,Recommended based on stable income,100,0.5,85.71,pending,2025-10-16
2949,1611,28,2025-06-23,100,Recommended based on stable income,100,0.5,85.71,pending,2025-10-29
2950,1612,3,2025-07-29,100,Recommended based on stable income,100,0.8,50.0,pending,2025-10-02
2951,1613,5,2025-07-08,100,"Recommended based on excellent credit score, high income",100,0.3196,80.0,declined,2025-08-21
2952,1614,40,2025-07-30,100,"Recommended based on good credit score, high income",100,0.3778,76.92,declined,2025-10-27
2953,1615,50,2025-07-25,100,"Recommended based on good credit score, high income",100,0.5,100.0,pending,2025-09-20
2954,1616,3,2025-07-09,100,Recommended based on stable income,100,0.6274,85.71,declined,2025-08-03
2955,1617,3,2025-06-22,100,Standard recommendation,100,0.5,50.0,pending,2025-10-13
2956,1617,23,2025-06-28,74,Standard recommendation,100,0.5,50.0,pending,2025-09-07
2957,1618,13,2025-07-09,100,Recommended based on low credit utilization,100,0.0653,73.33,pending,2025-09-07
2958,1618,3,2025-07-07,100,Recommended based on low credit utilization,100,0.0653,73.33,expired,2025-09-28
2959,1619,34,2025-06-04,100,"Recommended based on good credit score, excellent payment history",100,0.3,100.0,declined,2025-08-02
2960,1619,8,2025-07-18,100,"Recommended based on good credit score, excellent payment history",100,0.3,100.0,expired,2025-08-04
2961,1619,23,2025-06-08,100,"Recommended based on good credit score, excellent payment history",100,0.3,100.0,accepted,2025-10-08
2962,1620,48,2025-06-27,100,"Recommended based on good credit score, high income",100,0.7302,100.0,declined,2025-09-22
2963,1621,3,2025-07-03,100,Standard recommendation,100,0.3,28.57,pending,2025-10-11
2964,1622,23,2025-06-22,100,"Recommended based on good credit score, high income",100,0.3271,84.21,declined,2025-09-05
2965,1623,43,2025-07-01,100,"Recommended based on excellent credit score, high income",100,0.203,100.0,accepted,2025-08-09
2966,1623,17,2025-06-19,97,"Recommended based on excellent credit score, high income",100,0.203,100.0,declined,2025-08-17
2967,1623,50,2025-06-11,100,"Recommended based on excellent credit score, high income",100,0.203,100.0,accepted,2025-09-20
2968,1624,13,2025-07-30,88,Recommended based on low credit utilization,100,0.0,33.33,pending,2025-09-13
2969,1625,3,2025-06-08,100,"Recommended based on good credit score, high income",100,0.1,81.82,accepted,2025-08-17
2970,1626,50,2025-07-18,86,Recommended based on stable income,100,0.8,76.92,expired,2025-10-11
2971,1627,9,2025-07-11,76,"Recommended based on stable income, low credit utilization",100,0.1,81.82,pending,2025-08-05
2972,1627,30,2025-06-29,83,"Recommended based on stable income, low credit utilization",100,0.1,81.82,expired,2025-09-21
2973,1628,5,2025-07-13,100,"Recommended based on low credit utilization, excellent payment history",100,0.1,100.0,expired,2025-10-07
2974,1628,13,2025-07-02,89,"Recommended based on low credit utilization, excellent payment history",100,0.1,100.0,pending,2025-08-18
2975,1629,7,2025-06-24,100,"Recommended based on good credit score, stable income",100,0.3,100.0,pending,2025-10-16
2976,1630,13,2025-06-16,100,Standard recommendation,100,0.8,83.33,pending,2025-09-04
2977,1631,13,2025-07-05,100,"Recommended based on stable income, low credit utilization",100,0.1,66.67,pending,2025-09-29
2978,1631,14,2025-06-24,92,"Recommended based on stable income, low credit utilization",100,0.1,66.67,pending,2025-10-18
2979,1632,13,2025-07-24,100,"Recommended based on good credit score, stable income",100,0.4563,100.0,expired,2025-09-05
2980,1633,43,2025-07-05,100,"Recommended based on good credit score, high income",100,0.3,100.0,accepted,2025-10-30
2981,1633,10,2025-07-25,100,"Recommended based on good credit score, high income",100,0.3,100.0,declined,2025-10-14
2982,1634,5,2025-06-21,100,"Recommended based on excellent credit score, high income",100,0.1488,100.0,pending,2025-09-22
2983,1635,22,2025-07-06,74,"Recommended based on good credit score, stable income",100,0.2468,85.0,declined,2025-10-13
2984,1635,50,2025-06-24,100,"Recommended based on good credit score, stable income",100,0.2468,85.0,pending,2025-09-26
2985,1636,17,2025-06-24,91,"Recommended based on excellent credit score, high income",100,0.3,100.0,pending,2025-09-10
2986,1637,3,2025-07-18,100,"Recommended based on good credit score, high income",100,0.5,87.5,pending,2025-08-20
2987,1638,28,2025-07-03,100,Recommended based on stable income,100,0.5,62.5,accepted,2025-10-16
2988,1638,23,2025-07-11,91,Recommended based on stable income,100,0.5,62.5,accepted,2025-10-28
2989,1638,3,2025-06-06,100,Recommended based on stable income,100,0.5,62.5,declined,2025-10-13
2990,1639,45,2025-06-24,95,Recommended based on high income,100,0.6311,62.5,pending,2025-10-25
2991,1640,31,2025-07-03,100,"Recommended based on excellent credit score, high income",100,0.0,100.0,pending,2025-08-25
2992,1640,40,2025-06-16,100,"Recommended based on excellent credit score, high income",100,0.0,100.0,pending,2025-10-02
2993,1641,8,2025-07-23,74,Recommended based on low credit utilization,100,0.0446,57.14,declined,2025-08-20
2994,1641,47,2025-07-26,96,Recommended based on low credit utilization,100,0.0446,57.14,pending,2025-09-28
2995,1641,13,2025-06-15,100,Recommended based on low credit utilization,100,0.0446,57.14,accepted,2025-10-22
2996,1642,38,2025-07-10,86,"Recommended based on excellent credit score, high income",100,0.1,100.0,expired,2025-08-19
2997,1643,3,2025-06-09,100,Recommended based on low credit utilization,100,0,85.0,pending,2025-09-06
2998,1644,12,2025-07-22,85,"Recommended based on good credit score, low credit utilization",100,0.1,87.5,pending,2025-09-24
2999,1644,43,2025-06-14,83,"Recommended based on good credit score, low credit utilization",100,0.1,87.5,declined,2025-08-11
3000,1645,20,2025-06-23,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,pending,2025-10-10
3001,1645,31,2025-06-29,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,accepted,2025-10-15
3002,1645,10,2025-06-27,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,accepted,2025-08-17
3003,1646,50,2025-06-17,100,"Recommended based on good credit score, low credit utilization",100,0.0964,90.0,pending,2025-10-07
